"Record Id","Institution Name","Institution Owner.id","Institution Owner","Zoho old ID","Europeana org. ID"
zcrm_486281000000944012,"Valvasor Library Krško",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517460,
zcrm_486281000000944013,"Lake Vänern Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517461,
zcrm_486281000000944014,"Vänersborgs museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517462,
zcrm_486281000000944015,"Vann- og avløpsetaten",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517463,
zcrm_486281000000944016,"Vanylven Kommune",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517464,
zcrm_486281000000944017,"Vardø museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517466,
zcrm_486281000000944018,"Museum of World Culture",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517467,
zcrm_486281000000944019,"Värmland Archives",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517468,
zcrm_486281000000944020,"City Gallery - Deák Collection - Székesfehérvár",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517469,
zcrm_486281000000944021,"Vasa Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517470,
zcrm_486281000000944022,Vast-Lab,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517471,
zcrm_486281000000944023,"Vaxholm Fortress Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517472,
zcrm_486281000000944024,"Vejlby-Risskov Archives of Local History",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517473,
zcrm_486281000000944025,"Vejle Museums - Vejle Art Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517474,
zcrm_486281000000944026,"Ventspils Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517475,
zcrm_486281000000944027,"Kalliope Union Catalog",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517476,
zcrm_486281000000944028,"World Heritage Rock Art Centre – Alta Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517477,
zcrm_486281000000944029,"Association De Hollandsche Molen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517478,
zcrm_486281000000944030,"Vernadsky National Library of Ukraine",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517479,
zcrm_486281000000944031,"Vers ved vannvegen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517480,
zcrm_486281000000944032,"Verwaltungsinformationszentrum Charlottenburg-Wilmersdorf",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517481,
zcrm_486281000000944033,"Resistance Museum Amsterdam",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517482,
zcrm_486281000000944034,"Fries Verzetsmuseum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517483,
zcrm_486281000000944035,Libertum,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517484,
zcrm_486281000000944036,"Vest Telemark Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517485,
zcrm_486281000000944037,"Vest-Agder Fylkeskommune",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517486,
zcrm_486281000000944038,Vest-Agder-museet,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517487,
zcrm_486281000000944039,"Vest-Agdermuseet, Norway",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517488,
zcrm_486281000000944040,"Vestfold fylkeskommune",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517490,
zcrm_486281000000944041,"Vestfold fylkeskommune, Virksomheten for kulturarv",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517491,
zcrm_486281000000944042,Vestfoldarkivet,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517492,
zcrm_486281000000944043,"Vestnorsk utvandringssenter",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517493,
zcrm_486281000000944044,"Vevang vel",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517494,
zcrm_486281000000944045,VGA,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517495,
zcrm_486281000000944046,Vikvil,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517496,
zcrm_486281000000944047,"Vilani local history museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517497,
zcrm_486281000000944048,"Vilja Sillamaa, private collection, Estonia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517498,
zcrm_486281000000944049,"Vilkaviškis Area Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517499,
zcrm_486281000000944050,"Villa Vigoni, German-Italian Centre for the European Dialogue",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517500,
zcrm_486281000000944051,"City of Bourg-en-Bresse",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517501,
zcrm_486281000000944052,"Vilnius Cathedral",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517502,
zcrm_486281000000944053,"Vilnius University Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517503,
zcrm_486281000000944054,"Vindolanda Tablets Online",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517504,
zcrm_486281000000944055,"Vinje Biletgalleri",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517505,
zcrm_486281000000944056,"Virginia Museum of Natural History",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517506,
zcrm_486281000000944057,"National Museum - Virtual Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517507,
zcrm_486281000000944058,"Visit Narvik og Narviksenteret",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517508,
zcrm_486281000000944059,"Visual Dimension BVBA",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517509,
zcrm_486281000000944060,"Visual Media, Belgium",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517510,
zcrm_486281000000944061,"Vitenfabrikken avd. av Jærmuseet",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517511,
zcrm_486281000000944062,"Wicker Museum De Wissen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517512,
zcrm_486281000000944063,VMA,zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517513,
zcrm_486281000000944064,"Voerman Museum Hattem",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517514,
zcrm_486281000000944065,"Vogtland Museum in Plauen",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517515,
zcrm_486281000000944066,"Voigt, private collection, Germany",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517516,
zcrm_486281000000944067,"Vojtina Puppet Theatre",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517517,
zcrm_486281000000944068,"Volda Bygdetun og Garverimuseet",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517518,
zcrm_486281000000944069,"Schleswig Folklore Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517519,
zcrm_486281000000944070,"Vorarlberg State Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517520,
zcrm_486281000000944071,"Museum of the Ancient Near East, Berlin State Museums",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517521,
zcrm_486281000000944072,"Vana-Võromaa Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517522,
zcrm_486281000000944073,"Voss Folkemuseum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517523,
zcrm_486281000000944074,"Friends of St. James Church Antwerp",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517524,
zcrm_486281000000944075,"Friends of the Beguinage of Sint-Truiden vzw",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517525,
zcrm_486281000000944076,"Flemish Radio and Television Broadcasting Organization",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517526,
zcrm_486281000000944077,"Museum of Frontier Lands",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517527,
zcrm_486281000000944078,"VTM Eidsborg",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517528,
zcrm_486281000000944079,"VU University Amsterdam Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517529,
zcrm_486281000000944080,"VVG, The Netherlands",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517530,
zcrm_486281000000944081,"East Bohemian Museum in Pardubice",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517531,
zcrm_486281000000944082,"Museum of Motiejus Valančius",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517532,
zcrm_486281000000944083,"Vytautas the Great War Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517533,
zcrm_486281000000944084,"Fruit Region Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517534,
zcrm_486281000000944085,"Wakefield Council",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517535,
zcrm_486281000000944086,"Waterlands Archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517536,
zcrm_486281000000944087,"Flood museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517537,
zcrm_486281000000944088,"WebFolk Bulgaria",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517538,
zcrm_486281000000944089,"Webster Family Library of Veterinary Medicine",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517539,
zcrm_486281000000944090,"Wejherowska Digital Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517540,
zcrm_486281000000944091,"Museum of Alarm Clocks",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517541,
zcrm_486281000000944092,"Wellesley College Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517542,
zcrm_486281000000944093,"World Museum Vienna",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517543,
zcrm_486281000000944094,"West Virginia University Libraries",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517544,
zcrm_486281000000944095,"Western Carolina Botanical Club",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517545,
zcrm_486281000000944096,"Western Field Ornithologists",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517546,
zcrm_486281000000944097,"Westphalian Folk Song and Sound Archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517547,
zcrm_486281000000944098,"Widerøes Flyveselskap AS",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517548,
zcrm_486281000000944099,"Greater Digital Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517549,
zcrm_486281000000944100,"Vienna Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517550,
zcrm_486281000000944101,"Vienna City Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517551,
zcrm_486281000000944102,"Wikimedia Commons Community",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517552,
zcrm_486281000000944103,"Williams College Libraries",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517553,
zcrm_486281000000944104,"Wiltshire Treasures",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517554,
zcrm_486281000000944105,"Wisconsin Entomological Society",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517555,
zcrm_486281000000944106,"Wittgenstein Archives at the University of Bergen (WAB)",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517556,
zcrm_486281000000944107,"Wojciech Weiss Museum Foundation",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517557,
zcrm_486281000000944365,"Wolverhampton Archives & Local Studies",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517558,
zcrm_486281000000944366,"Wolverhampton Arts and Museums",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517559,
zcrm_486281000000944367,"World Amphipoda Database",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517560,
zcrm_486281000000944368,"WRO Art Center",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517561,
zcrm_486281000000944369,"Württemberg State Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517562,
zcrm_486281000000944370,"YIVO Institute for Jewish Research",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517563,
zcrm_486281000000944371,"YLE Radio archives",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517564,
zcrm_486281000000944372,"West Pomeranian Digital Library ""Pomerania""",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517565,
zcrm_486281000000944373,"National Plant them. Ossolińskich",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517566,
zcrm_486281000000944374,"Zarasai Area Museum",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517567,
zcrm_486281000000944375,"Institute for the Protection of Cultural Heritage of Slovenia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517568,
zcrm_486281000000944376,"The Institute for the Protection of Cultural Heritage of Slovenia, Ministry of Culture of the Republic of Slovenia",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517569,
zcrm_486281000000944377,"Zeeuws Archive",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517570,
zcrm_486281000000944378,"Zeeland library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517571,
zcrm_486281000000944379,"Central Archive, Berlin State Museums",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517572,
zcrm_486281000000944380,"Central Library Zurich",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517573,
zcrm_486281000000944381,"Historical Archives of Celje",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517574,
zcrm_486281000000944382,"Historical Archives Ljubljana",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517575,
zcrm_486281000000944383,"Digital Library of Zielona Góra",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517576,
zcrm_486281000000944384,"Cistercian Abbey of Schlierbach",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517577,
zcrm_486281000000944385,"Cistercian Abbey Stams",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517578,
zcrm_486281000000944386,"The Research Centre of the Slovenian Academy of Sciences and Arts",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517579,
zcrm_486281000000944387,"Zofia Rydet",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517580,
zcrm_486281000000944388,"Archaeological Service of Southeast Limburg",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517581,
zcrm_486281000000944389,"Zoological Research Museum Koenig",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517582,
zcrm_486281000000944390,"Zsámbék Public Cultural Institute and Library",zcrm_486281000000330001,"Europeana Foundation",zcrm_1482250000004517583,
